,Gene,Cum_Prop
781,DRAM1,0.05370843989769821
782,DSC2,0.005115089514066497
783,DSC3,0.005115089514066497
784,DSCAML1,0.005115089514066497
785,DSE,0.0025575447570332483
786,DSG2,0.0025575447570332483
787,DSPP,0.0025575447570332483
788,DTHD1,0.0076726342710997444
789,DTL,0.0025575447570332483
790,DTYMK,0.22506393861892582
791,DUOX1,0.0025575447570332483
792,DUSP19,0.0025575447570332483
793,DUSP2,0.0025575447570332483
794,DUSP8,0.005115089514066497
795,DUXB,0.0025575447570332483
796,DYNC1I1,0.0025575447570332483
797,DYRK3,0.03580562659846547
798,E2F7,0.015345268542199489
799,E2F8,0.0741687979539642
800,EBF3,0.0025575447570332483
801,EBF4,0.03324808184143223
802,ECM1,0.0025575447570332483
803,ECSCR,0.010230179028132993
804,ECT2,0.0025575447570332483
805,EDARADD,0.0025575447570332483
806,EDIL3,0.11764705882352941
